ts,humidity1,humidity2,humidity3,humidity4,humidity5,humidity6,humidity7,humidity8,temperature1,temperature2,temperature3,temperature4,temperature5,temperature6,temperature7,temperature8
2024-03-12 00:02:02,41.96,40.67,47.76,51.75,35.02,39.22,43.29,53.67,18.28,18.74,16.63,15.25,20.78,19.07,17.17,15.94
2024-03-12 00:04:07,42.58,41.18,47.74,52.46,35.06,39.38,43.12,53.77,17.91,18.36,16.59,14.92,20.62,18.89,17.16,15.87
2024-03-12 00:06:12,43.62,42.11,47.77,53.17,35.37,39.87,43.12,53.72,17.43,17.93,16.50,14.62,20.42,18.62,17.10,15.80
2024-03-12 00:08:17,44.02,42.52,47.96,53.80,35.77,40.56,43.23,53.81,17.46,17.94,16.40,14.39,20.31,18.42,17.02,15.77
2024-03-12 00:10:22,43.08,41.84,48.12,54.29,35.65,40.54,43.12,53.96,17.85,18.25,16.34,14.25,20.41,18.46,17.10,15.70
2024-03-12 00:12:27,42.25,41.24,48.57,54.55,35.45,40.22,43.48,54.46,18.24,18.54,16.33,14.50,20.52,18.62,17.10,15.69
2024-03-12 00:14:32,41.62,40.78,48.19,52.40,35.36,39.91,43.31,54.12,18.52,18.74,16.47,15.12,20.60,18.79,17.10,15.78
2024-03-12 00:16:37,40.98,40.31,47.90,52.32,35.11,39.47,42.97,53.81,18.73,18.88,16.45,14.93,20.69,18.95,17.17,15.80
2024-03-12 00:18:42,40.49,39.87,47.79,52.87,34.84,38.98,42.85,53.75,18.87,19.01,16.40,14.67,20.78,19.10,17.10,15.72
2024-03-12 00:20:47,40.06,39.48,47.76,53.37,34.61,38.56,42.69,53.74,19.00,19.13,16.37,14.43,20.84,19.22,17.11,15.70
2024-03-12 00:22:52,39.68,39.15,47.77,53.78,34.36,38.22,42.66,53.80,19.11,19.23,16.30,14.25,20.90,19.35,17.10,15.61
2024-03-12 00:24:57,39.46,38.94,47.98,54.62,34.18,37.95,42.60,53.97,19.20,19.30,16.24,14.11,20.99,19.43,17.12,15.59
2024-03-12 00:27:02,39.89,39.36,49.31,55.98,34.45,38.21,43.70,55.21,19.25,19.38,16.29,14.44,21.04,19.53,17.10,15.60
2024-03-12 00:29:07,39.97,39.40,48.93,53.54,34.71,38.42,43.49,54.89,19.37,19.51,16.36,15.02,21.10,19.61,17.17,15.66
2024-03-12 00:31:12,39.66,39.06,48.38,51.77,34.49,38.10,43.31,54.35,19.40,19.60,16.47,15.48,21.19,19.70,17.16,15.76
2024-03-12 00:33:17,39.77,39.04,47.95,50.51,34.27,37.79,43.13,53.92,19.19,19.40,16.56,15.83,21.14,19.72,17.14,15.85
2024-03-12 00:35:22,40.83,39.85,47.54,49.78,34.45,37.95,43.07,53.53,18.58,18.88,16.63,15.94,20.91,19.50,17.13,15.90
2024-03-12 00:37:27,41.81,40.64,47.42,50.74,34.75,38.56,42.83,53.33,18.15,18.55,16.60,15.40,20.72,19.18,17.11,15.90
2024-03-12 00:39:32,41.60,40.34,47.37,51.60,34.54,38.74,42.77,53.35,18.18,18.63,16.52,15.01,20.70,19.01,17.08,15.81
2024-03-12 00:41:37,42.04,40.63,47.36,52.31,34.60,38.82,42.81,53.37,17.82,18.29,16.43,14.67,20.57,18.86,16.99,15.71
2024-03-12 00:43:42,43.02,41.48,47.52,53.01,34.86,39.23,42.88,53.57,17.37,17.89,16.32,14.39,20.32,18.59,16.90,15.60
2024-03-12 00:45:47,43.65,42.08,47.68,53.88,35.28,39.98,42.96,53.91,17.27,17.76,16.22,14.16,20.21,18.33,16.84,15.44
2024-03-12 00:47:52,43.07,41.60,47.97,53.22,35.25,40.17,43.17,54.18,17.60,18.05,16.23,14.63,20.31,18.33,16.86,15.47
2024-03-12 00:49:57,42.29,41.10,47.78,51.68,35.14,40.05,42.99,53.90,17.95,18.32,16.30,15.02,20.40,18.45,16.96,15.60
