ts,humidity1,humidity2,humidity3,humidity4,humidity5,humidity6,humidity7,humidity8,temperature1,temperature2,temperature3,temperature4,temperature5,temperature6,temperature7,temperature8
2024-03-29 00:02:02,39.50,38.63,46.16,53.97,29.20,35.88,43.63,49.25,19.17,19.42,17.00,14.30,23.60,20.30,16.70,17.30
2024-03-29 00:04:07,39.43,38.52,46.21,53.99,29.17,35.83,43.70,49.29,19.19,19.43,16.99,14.30,23.62,20.30,16.70,17.30
2024-03-29 00:06:12,39.35,38.42,46.18,54.00,29.09,35.75,43.67,49.25,19.20,19.48,16.93,14.30,23.63,20.33,16.67,17.24
2024-03-29 00:08:17,39.30,38.33,46.16,54.07,29.02,35.65,43.67,49.27,19.20,19.50,16.90,14.25,23.68,20.39,16.61,17.20
2024-03-29 00:10:22,39.12,38.24,45.97,53.91,28.97,35.60,43.57,49.14,19.27,19.54,17.05,14.30,23.72,20.40,16.69,17.29
2024-03-29 00:12:27,38.98,38.08,45.58,53.84,28.86,35.50,43.34,48.98,19.30,19.60,17.19,14.31,23.80,20.43,16.80,17.35
2024-03-29 00:14:32,38.97,38.05,45.66,53.85,28.88,35.44,43.37,48.97,19.30,19.60,17.16,14.30,23.79,20.48,16.80,17.34
2024-03-29 00:16:37,38.98,38.08,45.73,53.88,28.84,35.43,43.46,49.03,19.32,19.60,17.10,14.30,23.80,20.50,16.72,17.30
2024-03-29 00:18:42,38.91,37.98,45.86,53.92,28.82,35.37,43.47,49.08,19.32,19.60,17.05,14.30,23.80,20.50,16.70,17.30
2024-03-29 00:20:47,38.89,37.95,45.92,53.86,28.76,35.27,43.43,49.07,19.30,19.60,17.00,14.30,23.80,20.51,16.70,17.30
2024-03-29 00:22:52,38.95,37.93,45.98,53.88,28.77,35.23,43.48,49.10,19.30,19.60,17.00,14.30,23.80,20.52,16.70,17.30
2024-03-29 00:24:57,38.98,37.98,46.04,53.91,28.78,35.26,43.57,49.15,19.30,19.60,16.97,14.30,23.80,20.51,16.67,17.27
2024-03-29 00:27:02,38.90,37.92,46.11,54.03,28.77,35.27,43.66,49.24,19.30,19.68,16.96,14.29,23.80,20.50,16.67,17.21
2024-03-29 00:29:07,38.88,37.88,46.07,54.06,28.78,35.27,43.73,49.29,19.36,19.70,17.01,14.29,23.80,20.52,16.66,17.21
2024-03-29 00:31:12,38.68,37.74,45.69,53.97,28.69,35.22,43.57,49.16,19.44,19.76,17.15,14.30,23.89,20.59,16.70,17.30
2024-03-29 00:33:17,38.57,37.57,45.64,53.83,28.56,35.11,43.40,49.02,19.50,19.80,17.10,14.32,23.90,20.60,16.70,17.30
2024-03-29 00:35:22,38.50,37.48,45.59,53.58,28.48,35.00,43.35,48.95,19.50,19.80,17.10,14.38,23.96,20.60,16.70,17.30
2024-03-29 00:37:27,38.57,37.48,45.68,53.63,28.44,34.90,43.44,48.95,19.38,19.74,17.06,14.36,23.97,20.66,16.68,17.30
2024-03-29 00:39:32,39.78,38.40,45.81,53.73,28.58,35.00,43.62,48.98,18.71,19.18,16.97,14.30,23.77,20.56,16.56,17.23
2024-03-29 00:41:37,41.11,39.46,45.92,53.70,28.85,35.30,43.72,49.08,18.12,18.69,16.90,14.30,23.59,20.37,16.50,17.20
2024-03-29 00:43:42,41.29,39.62,45.93,53.62,28.94,35.71,43.78,49.14,18.15,18.74,16.90,14.30,23.59,20.17,16.50,17.20
2024-03-29 00:45:47,41.40,39.66,46.02,53.73,28.95,35.87,43.80,49.22,18.06,18.66,16.92,14.30,23.52,20.07,16.50,17.15
2024-03-29 00:47:52,42.24,40.47,45.81,53.67,29.09,36.12,43.77,49.22,17.66,18.25,17.02,14.30,23.40,19.94,16.51,17.19
2024-03-29 00:49:57,43.13,41.32,45.63,53.65,29.34,36.50,43.72,49.17,17.32,17.94,17.06,14.28,23.24,19.75,16.55,17.17
2024-03-29 00:52:02,42.86,41.19,45.95,54.03,29.42,36.82,43.94,49.32,17.55,18.09,16.91,14.20,23.21,19.62,16.47,17.10
2024-03-29 00:54:07,42.02,40.60,46.15,54.13,29.35,36.94,44.10,49.44,17.93,18.38,16.82,14.18,23.30,19.60,16.40,17.10
2024-03-29 00:56:12,41.25,40.11,46.21,54.12,29.27,36.83,44.02,49.40,18.21,18.58,16.79,14.10,23.30,19.63,16.40,17.04
2024-03-29 00:58:17,40.73,39.66,46.30,54.18,29.13,36.69,43.97,49.46,18.45,18.75,16.72,14.10,23.40,19.70,16.40,17.00
2024-03-29 01:00:22,40.20,39.29,46.14,54.02,29.06,36.51,43.86,49.41,18.68,18.93,16.82,14.17,23.47,19.78,16.45,17.07
2024-03-29 01:02:27,39.77,38.94,45.92,53.87,28.95,36.31,43.65,49.28,18.85,19.08,16.89,14.20,23.50,19.91,16.52,17.10
2024-03-29 01:04:32,39.44,38.62,46.05,53.85,28.85,36.08,43.63,49.24,18.98,19.21,16.82,14.20,23.60,20.00,16.51,17.10
2024-03-29 01:06:37,39.17,38.36,45.91,53.79,28.81,35.90,43.57,49.21,19.13,19.34,16.93,14.22,23.63,20.10,16.57,17.14
2024-03-29 01:08:42,38.73,37.98,45.45,53.47,28.67,35.67,43.07,48.90,19.27,19.49,17.11,14.33,23.70,20.20,16.77,17.25
2024-03-29 01:10:47,39.17,38.22,45.02,53.05,28.63,35.46,42.84,48.62,18.96,19.27,17.26,14.47,23.67,20.30,16.80,17.31
2024-03-29 01:12:52,40.34,39.11,44.66,52.73,28.76,35.51,42.67,48.42,18.38,18.79,17.36,14.57,23.53,20.19,16.87,17.40
2024-03-29 01:14:57,41.47,39.95,44.59,52.73,28.98,35.80,42.69,48.37,17.97,18.46,17.36,14.53,23.40,20.05,16.83,17.40
2024-03-29 01:17:02,41.24,39.76,44.92,52.99,29.02,36.02,42.93,48.44,18.12,18.61,17.21,14.43,23.40,19.93,16.72,17.33
2024-03-29 01:19:07,41.49,39.95,44.83,52.95,29.05,36.12,43.05,48.51,17.90,18.41,17.28,14.43,23.33,19.87,16.68,17.30
2024-03-29 01:21:12,42.46,40.77,44.80,52.92,29.17,36.30,43.12,48.49,17.44,17.98,17.18,14.38,23.17,19.72,16.60,17.27
2024-03-29 01:23:17,43.44,41.62,45.18,53.11,29.41,36.74,43.36,48.69,17.10,17.67,17.03,14.30,23.01,19.51,16.50,17.17
2024-03-29 01:25:22,42.94,41.37,45.24,53.05,29.49,37.09,43.44,48.85,17.43,17.93,17.08,14.38,23.03,19.40,16.52,17.15
2024-03-29 01:27:27,41.87,40.57,44.89,52.86,29.33,37.06,43.13,48.71,17.91,18.30,17.25,14.40,23.16,19.43,16.65,17.24
2024-03-29 01:29:32,40.82,39.83,44.55,52.80,29.17,36.81,42.85,48.42,18.36,18.62,17.33,14.41,23.28,19.56,16.74,17.33
2024-03-29 01:31:37,39.92,39.15,44.37,52.68,28.95,36.45,42.51,48.16,18.73,18.90,17.39,14.40,23.42,19.73,16.86,17.40
2024-03-29 01:33:42,39.24,38.62,44.25,52.63,28.72,36.04,42.19,47.88,18.97,19.10,17.39,14.40,23.53,19.91,16.93,17.50
2024-03-29 01:35:47,38.88,38.25,44.38,52.63,28.53,35.66,42.18,47.85,19.09,19.22,17.27,14.40,23.63,20.05,16.90,17.43
2024-03-29 01:37:52,38.60,37.93,44.62,52.59,28.38,35.43,42.28,47.91,19.18,19.34,17.23,14.42,23.70,20.16,16.88,17.43
2024-03-29 01:39:57,39.32,38.38,44.47,52.59,28.39,35.25,42.21,47.79,18.72,19.00,17.27,14.38,23.65,20.20,16.87,17.46
2024-03-29 01:42:02,40.66,39.42,44.62,52.79,28.62,35.38,42.57,47.96,18.08,18.48,17.17,14.30,23.43,20.07,16.69,17.37
2024-03-29 01:44:07,41.27,39.90,44.89,52.90,28.84,35.75,42.88,48.21,17.96,18.38,17.08,14.30,23.31,19.92,16.60,17.30
2024-03-29 01:46:12,40.89,39.50,44.77,52.78,28.82,35.92,42.78,48.23,18.09,18.55,17.18,14.38,23.38,19.86,16.68,17.30
2024-03-29 01:48:17,41.65,40.10,44.56,52.80,28.91,36.02,42.72,48.17,17.71,18.19,17.25,14.38,23.24,19.76,16.70,17.30
2024-03-29 01:50:22,42.66,40.95,44.33,52.78,29.12,36.26,42.67,48.12,17.27,17.85,17.33,14.33,23.11,19.64,16.70,17.30
2024-03-29 01:52:27,42.82,41.17,44.20,52.73,29.26,36.64,42.59,48.09,17.37,17.87,17.40,14.38,23.10,19.50,16.70,17.35
2024-03-29 01:54:32,41.88,40.49,44.22,52.62,29.18,36.77,42.54,48.02,17.81,18.22,17.38,14.40,23.19,19.50,16.76,17.39
2024-03-29 01:56:37,41.05,39.92,44.42,52.78,29.10,36.68,42.63,48.12,18.18,18.51,17.27,14.32,23.24,19.53,16.70,17.32
2024-03-29 01:58:42,40.13,39.27,44.35,52.73,28.91,36.42,42.62,48.09,18.58,18.77,17.35,14.39,23.37,19.66,16.70,17.36
2024-03-29 02:00:47,39.44,38.73,44.25,52.73,28.72,36.13,42.57,47.99,18.84,19.01,17.33,14.34,23.48,19.81,16.70,17.40
2024-03-29 02:02:52,39.06,38.39,44.52,52.86,28.64,35.88,42.62,48.02,18.99,19.14,17.22,14.30,23.52,19.93,16.70,17.32
2024-03-29 02:04:57,38.93,38.18,44.63,52.91,28.56,35.66,42.62,48.10,18.98,19.17,17.19,14.30,23.57,20.00,16.70,17.30
2024-03-29 02:07:02,39.88,38.92,44.53,52.86,28.62,35.58,42.47,47.99,18.43,18.74,17.23,14.30,23.44,20.00,16.77,17.35
2024-03-29 02:09:07,40.96,39.67,44.25,52.75,28.77,35.76,42.45,47.94,17.98,18.38,17.35,14.30,23.33,19.90,16.72,17.37
2024-03-29 02:11:12,40.83,39.56,44.04,52.64,28.81,35.95,42.32,47.88,18.13,18.54,17.40,14.35,23.33,19.80,16.79,17.40
2024-03-29 02:13:17,40.78,39.42,43.89,52.63,28.74,35.91,42.17,47.73,18.04,18.51,17.46,14.31,23.36,19.80,16.81,17.40
2024-03-29 02:15:22,41.72,40.20,44.08,52.90,28.93,36.01,42.44,47.85,17.59,18.09,17.32,14.22,23.14,19.68,16.67,17.33
2024-03-29 02:17:27,42.79,41.09,44.35,52.99,29.23,36.39,42.76,48.11,17.18,17.70,17.20,14.20,22.96,19.51,16.53,17.22
2024-03-29 02:19:32,42.69,41.12,44.35,52.91,29.28,36.73,42.79,48.16,17.32,17.83,17.21,14.22,22.99,19.38,16.59,17.21
2024-03-29 02:21:37,41.85,40.47,44.58,53.00,29.18,36.84,42.82,48.22,17.73,18.18,17.08,14.20,23.09,19.40,16.56,17.20
2024-03-29 02:23:42,40.89,39.83,44.82,53.08,29.07,36.73,42.94,48.32,18.15,18.47,17.02,14.20,23.17,19.44,16.50,17.20
2024-03-29 02:25:47,40.02,39.18,44.61,52.92,28.87,36.46,42.77,48.22,18.53,18.75,17.13,14.20,23.30,19.59,16.58,17.23
2024-03-29 02:27:52,39.30,38.59,44.46,52.79,28.68,36.10,42.42,48.03,18.83,19.01,17.19,14.28,23.42,19.76,16.73,17.29
2024-03-29 02:29:57,38.71,38.08,44.12,52.57,28.48,35.75,42.18,47.77,19.07,19.23,17.30,14.32,23.53,19.93,16.80,17.40
2024-03-29 02:32:02,38.37,37.73,44.07,52.49,28.37,35.39,42.02,47.63,19.20,19.37,17.30,14.33,23.60,20.07,16.85,17.40
2024-03-29 02:34:07,38.43,37.67,44.21,52.57,28.26,35.07,42.02,47.60,19.02,19.24,17.17,14.26,23.58,20.14,16.77,17.38
2024-03-29 02:36:12,39.54,38.50,44.29,52.52,28.38,35.12,42.24,47.71,18.41,18.76,17.18,14.28,23.44,20.07,16.69,17.30
2024-03-29 02:38:17,40.72,39.32,44.09,52.51,28.57,35.32,42.29,47.69,17.89,18.37,17.17,14.22,23.26,19.93,16.62,17.29
2024-03-29 02:40:22,40.74,39.35,44.43,52.66,28.67,35.62,42.50,47.88,17.97,18.46,17.02,14.20,23.23,19.79,16.59,17.20
2024-03-29 02:42:27,40.96,39.40,44.62,52.71,28.73,35.74,42.55,48.01,17.82,18.36,16.98,14.18,23.16,19.72,16.52,17.20
2024-03-29 02:44:32,41.78,40.12,44.52,52.75,28.89,35.95,42.54,48.05,17.45,18.02,17.05,14.20,23.05,19.62,16.57,17.20
2024-03-29 02:46:37,42.70,40.93,44.43,52.65,29.13,36.32,42.57,48.04,17.16,17.72,17.14,14.20,22.93,19.46,16.55,17.20
2024-03-29 02:48:42,42.13,40.61,44.20,52.66,29.10,36.57,42.41,48.00,17.51,17.98,17.24,14.22,23.02,19.40,16.65,17.24
2024-03-29 02:50:47,41.13,39.91,43.92,52.58,28.98,36.52,42.19,47.83,17.98,18.33,17.36,14.28,23.13,19.43,16.73,17.30
2024-03-29 02:52:52,40.20,39.28,43.98,52.55,28.82,36.30,42.10,47.72,18.35,18.62,17.25,14.23,23.24,19.56,16.75,17.30
2024-03-29 02:54:57,39.56,38.77,44.21,52.58,28.63,36.02,42.20,47.78,18.62,18.82,17.14,14.20,23.34,19.67,16.70,17.30
2024-03-29 02:57:02,39.00,38.37,44.07,52.50,28.54,35.77,42.23,47.75,18.86,19.01,17.27,14.25,23.43,19.82,16.70,17.30
2024-03-29 02:59:07,38.58,37.94,43.96,52.47,28.40,35.47,42.05,47.63,19.03,19.17,17.24,14.28,23.49,19.95,16.71,17.30
2024-03-29 03:01:12,38.31,37.64,44.14,52.53,28.28,35.18,42.16,47.63,19.10,19.29,17.12,14.20,23.55,20.07,16.68,17.29
2024-03-29 03:03:17,38.40,37.66,44.27,52.47,28.18,34.96,42.17,47.70,18.95,19.17,17.11,14.20,23.55,20.11,16.68,17.30
2024-03-29 03:05:22,39.53,38.45,44.03,52.38,28.30,34.98,42.08,47.64,18.37,18.71,17.24,14.25,23.38,20.07,16.70,17.30
2024-03-29 03:07:27,40.45,39.22,43.81,52.27,28.46,35.25,42.06,47.57,18.02,18.43,17.30,14.28,23.30,19.93,16.70,17.30
2024-03-29 03:09:32,40.07,38.82,43.66,52.18,28.42,35.34,41.91,47.46,18.23,18.62,17.30,14.29,23.33,19.89,16.70,17.30
2024-03-29 03:11:37,40.45,39.03,43.58,52.21,28.43,35.37,41.75,47.32,17.93,18.38,17.30,14.24,23.25,19.82,16.70,17.32
2024-03-29 03:13:42,41.52,39.93,43.85,52.37,28.67,35.53,41.99,47.43,17.42,17.93,17.13,14.15,23.03,19.68,16.61,17.26
2024-03-29 03:15:47,42.32,40.70,44.15,52.45,28.89,36.01,42.32,47.67,17.19,17.72,17.07,14.15,22.93,19.46,16.50,17.20
2024-03-29 03:17:52,41.55,40.09,43.95,52.40,28.78,36.20,42.17,47.55,17.58,18.04,17.12,14.15,23.04,19.40,16.54,17.20
2024-03-29 03:19:57,40.67,39.49,44.10,52.48,28.66,36.17,42.19,47.58,17.94,18.30,17.06,14.10,23.10,19.40,16.52,17.20
2024-03-29 03:22:02,39.91,38.98,44.14,52.47,28.58,36.06,42.13,47.62,18.32,18.57,17.07,14.12,23.22,19.49,16.59,17.20
2024-03-29 03:24:07,39.28,38.50,43.91,52.37,28.44,35.82,41.98,47.52,18.62,18.82,17.20,14.20,23.33,19.64,16.66,17.28
2024-03-29 03:26:12,38.63,38.00,43.72,52.07,28.33,35.55,41.67,47.34,18.89,19.02,17.28,14.29,23.41,19.80,16.79,17.34
2024-03-29 03:28:17,38.18,37.57,43.33,51.90,28.14,35.17,41.42,47.11,19.10,19.21,17.44,14.39,23.51,19.96,16.91,17.46
2024-03-29 03:30:22,37.81,37.18,43.20,51.72,28.03,34.88,41.13,46.87,19.28,19.40,17.50,14.40,23.60,20.12,17.00,17.50
2024-03-29 03:32:27,38.12,37.28,43.40,51.92,27.97,34.62,41.22,46.89,18.98,19.22,17.36,14.30,23.58,20.20,16.94,17.48
2024-03-29 03:34:32,39.53,38.38,43.78,52.15,28.25,34.77,41.59,47.17,18.28,18.67,17.24,14.30,23.38,20.09,16.80,17.40
2024-03-29 03:36:37,40.65,39.25,43.77,52.16,28.47,35.17,41.70,47.23,17.89,18.34,17.26,14.26,23.25,19.93,16.77,17.39
2024-03-29 03:38:42,40.52,39.12,44.03,52.33,28.54,35.44,41.98,47.38,18.01,18.47,17.12,14.19,23.27,19.80,16.64,17.30
2024-03-29 03:40:47,40.77,39.25,44.30,52.53,28.49,35.54,42.20,47.55,17.81,18.30,17.00,14.11,23.22,19.72,16.55,17.22
2024-03-29 03:42:52,41.62,40.00,44.14,52.42,28.64,35.75,42.19,47.57,17.40,17.94,17.08,14.17,23.07,19.57,16.59,17.20
2024-03-29 03:44:57,42.32,40.64,44.02,52.31,28.84,36.11,42.19,47.59,17.20,17.74,17.15,14.20,23.00,19.42,16.56,17.20
2024-03-29 03:47:02,41.50,40.04,43.71,52.16,28.79,36.27,41.99,47.46,17.62,18.07,17.28,14.22,23.05,19.40,16.65,17.29
2024-03-29 03:49:07,40.54,39.34,43.49,52.15,28.66,36.21,41.72,47.32,18.10,18.45,17.39,14.30,23.17,19.43,16.78,17.38
2024-03-29 03:51:12,39.62,38.74,43.36,52.08,28.54,35.99,41.62,47.21,18.52,18.75,17.48,14.30,23.30,19.60,16.87,17.43
2024-03-29 03:53:17,39.07,38.33,43.54,52.15,28.43,35.77,41.63,47.20,18.76,18.93,17.35,14.30,23.38,19.75,16.85,17.41
