ts,humidity1,humidity2,humidity3,humidity4,humidity5,humidity6,humidity7,humidity8,temperature1,temperature2,temperature3,temperature4,temperature5,temperature6,temperature7,temperature8
2024-03-23 00:02:02,40.38,39.58,41.27,46.58,27.25,28.40,25.86,38.23,18.38,18.60,17.70,15.50,24.61,24.10,25.00,20.90
2024-03-23 00:04:07,40.30,39.49,41.07,46.39,27.12,28.33,25.74,38.13,18.39,18.60,17.70,15.49,24.62,24.10,25.00,20.90
2024-03-23 00:06:12,40.33,39.55,41.52,46.92,27.12,28.29,25.82,38.31,18.32,18.57,17.67,15.50,24.70,24.10,25.02,20.90
2024-03-23 00:08:17,40.35,39.54,41.61,46.89,27.11,28.26,25.84,38.35,18.38,18.60,17.69,15.50,24.70,24.15,25.08,20.90
2024-03-23 00:10:22,40.37,39.55,41.39,46.68,27.09,28.19,25.81,38.29,18.37,18.60,17.70,15.52,24.70,24.20,25.10,20.90
2024-03-23 00:12:27,40.28,39.51,41.14,46.38,27.07,28.24,25.72,38.12,18.40,18.60,17.70,15.51,24.70,24.20,25.10,20.97
2024-03-23 00:14:32,40.27,39.46,41.15,46.38,27.03,28.13,25.64,37.97,18.40,18.63,17.70,15.50,24.71,24.20,25.10,20.99
2024-03-23 00:16:37,40.25,39.47,41.18,46.48,27.06,28.17,25.64,37.94,18.40,18.62,17.63,15.50,24.80,24.20,25.10,21.00
2024-03-23 00:18:42,40.16,39.36,41.38,46.65,26.96,28.11,25.63,38.04,18.43,18.67,17.62,15.50,24.80,24.21,25.10,21.00
2024-03-23 00:20:47,40.16,39.37,41.54,46.86,26.97,28.11,25.67,38.08,18.48,18.70,17.69,15.52,24.80,24.28,25.10,21.00
2024-03-23 00:22:52,40.12,39.29,41.73,46.94,27.03,28.12,25.73,38.19,18.50,18.77,17.67,15.60,24.80,24.30,25.12,21.00
2024-03-23 00:24:57,40.11,39.24,41.46,46.68,27.02,28.02,25.75,38.07,18.58,18.80,17.70,15.60,24.81,24.36,25.13,21.00
2024-03-23 00:27:02,40.08,39.25,41.38,46.66,26.98,28.02,25.68,38.09,18.60,18.80,17.70,15.57,24.84,24.40,25.19,21.00
2024-03-23 00:29:07,39.96,39.14,41.48,46.70,26.94,27.98,25.66,38.05,18.60,18.86,17.70,15.60,24.89,24.40,25.20,21.00
2024-03-23 00:31:12,39.95,39.13,41.62,46.97,26.90,27.92,25.72,38.12,18.60,18.88,17.70,15.60,24.90,24.43,25.20,21.00
2024-03-23 00:33:17,39.97,39.17,41.63,46.92,26.95,27.94,25.76,38.17,18.63,18.88,17.76,15.61,24.90,24.44,25.20,21.01
2024-03-23 00:35:22,39.96,39.15,41.61,46.93,26.97,27.96,25.78,38.26,18.69,18.90,17.79,15.60,24.90,24.48,25.20,21.02
2024-03-23 00:37:27,39.94,39.15,41.42,46.80,26.88,27.92,25.72,38.15,18.67,18.90,17.80,15.60,24.96,24.50,25.20,21.06
