ts,humidity1,humidity2,humidity3,humidity4,humidity5,humidity6,humidity7,humidity8,temperature1,temperature2,temperature3,temperature4,temperature5,temperature6,temperature7,temperature8
2024-03-08 00:02:02,42.12,41.20,45.50,52.95,33.47,38.62,44.34,41.30,18.17,18.43,17.26,14.60,21.33,19.10,16.60,20.11
2024-03-08 00:04:07,41.36,40.62,45.45,52.99,33.27,38.20,44.32,41.33,18.44,18.64,17.20,14.57,21.40,19.26,16.59,20.07
2024-03-08 00:06:12,40.69,40.12,45.42,53.04,33.13,37.78,44.31,41.34,18.66,18.83,17.20,14.50,21.49,19.43,16.50,20.00
2024-03-08 00:08:17,40.65,40.15,46.35,54.88,33.11,37.67,45.19,41.87,18.84,18.94,17.22,14.73,21.56,19.57,16.54,20.03
2024-03-08 00:10:22,40.83,40.38,46.91,53.53,33.52,37.95,45.42,42.22,19.05,19.15,17.35,15.43,21.62,19.76,16.75,20.22
2024-03-08 00:12:27,41.11,40.49,46.31,51.11,33.63,37.81,44.64,41.54,18.88,19.03,17.48,16.03,21.62,19.84,16.97,20.49
2024-03-08 00:14:32,41.87,41.12,45.68,49.42,33.68,37.87,43.89,40.92,18.42,18.65,17.60,16.37,21.51,19.73,17.17,20.67
2024-03-08 00:16:37,42.71,41.68,45.27,49.67,33.78,38.15,43.60,40.60,18.04,18.34,17.60,16.02,21.40,19.52,17.12,20.67
2024-03-08 00:18:42,42.54,41.45,45.18,50.31,33.73,38.32,43.72,40.60,18.12,18.47,17.60,15.71,21.40,19.40,17.01,20.60
2024-03-08 00:20:47,42.43,41.27,45.18,50.92,33.58,38.24,43.77,40.60,18.03,18.42,17.59,15.46,21.39,19.37,17.00,20.60
2024-03-08 00:22:52,43.00,41.78,45.12,51.37,33.60,38.30,43.57,40.62,17.73,18.10,17.60,15.28,21.28,19.25,17.07,20.60
2024-03-08 00:24:57,43.81,42.40,45.02,51.67,33.77,38.69,43.23,40.45,17.38,17.81,17.60,15.17,21.16,19.07,17.20,20.67
2024-03-08 00:27:02,44.09,42.75,44.92,51.87,34.04,39.21,43.21,40.33,17.39,17.80,17.60,15.06,21.10,18.90,17.12,20.62
2024-03-08 00:29:07,43.20,42.02,44.93,52.16,33.95,39.18,43.43,40.49,17.78,18.14,17.54,14.94,21.14,18.91,17.01,20.55
2024-03-08 00:31:12,42.24,41.29,45.00,52.37,33.82,38.90,43.64,40.65,18.18,18.43,17.50,14.88,21.23,19.05,16.90,20.46
2024-03-08 00:33:17,41.48,40.73,45.05,52.51,33.67,38.48,43.78,40.84,18.49,18.67,17.50,14.80,21.30,19.23,16.87,20.39
2024-03-08 00:35:22,40.83,40.25,45.03,52.62,33.45,38.03,43.83,40.75,18.73,18.85,17.45,14.76,21.40,19.43,16.77,20.38
2024-03-08 00:37:27,40.27,39.78,45.14,52.88,33.24,37.62,44.36,40.85,18.94,19.03,17.34,14.62,21.48,19.56,16.51,20.25
2024-03-08 00:39:32,39.92,39.47,45.59,53.43,33.11,37.38,45.04,41.13,19.07,19.16,17.22,14.63,21.54,19.72,16.34,20.23
