ts,humidity1,humidity2,humidity3,humidity4,humidity5,humidity6,humidity7,humidity8,temperature1,temperature2,temperature3,temperature4,temperature5,temperature6,temperature7,temperature8
2024-03-10 00:02:02,44.17,42.57,41.58,54.76,33.21,41.19,32.97,37.63,16.83,17.34,19.15,14.88,20.82,17.51,21.90,22.19
2024-03-10 00:04:07,45.87,44.23,42.89,54.91,34.18,42.42,34.17,38.12,16.62,17.12,19.11,15.32,20.77,17.49,21.76,22.52
2024-03-10 00:06:12,46.95,45.21,42.65,52.92,34.64,43.11,34.05,37.29,16.38,16.91,19.10,15.73,20.77,17.40,21.65,22.78
2024-03-10 00:08:17,47.03,45.33,42.15,50.91,34.88,43.38,33.65,36.49,16.47,16.98,19.14,16.15,20.70,17.38,21.68,22.99
2024-03-10 00:10:22,46.06,44.43,40.62,48.28,34.75,43.00,32.52,35.12,16.70,17.22,19.23,16.10,20.70,17.41,21.54,23.04
2024-03-10 00:12:27,44.73,43.27,39.62,47.87,34.24,42.25,31.76,34.38,16.97,17.42,19.33,15.72,20.70,17.49,21.62,22.97
2024-03-10 00:14:32,43.67,42.35,38.90,47.91,33.78,41.63,31.02,34.22,17.15,17.55,19.38,15.44,20.72,17.50,21.74,22.75
2024-03-10 00:16:37,42.94,41.72,38.48,47.85,33.44,41.14,30.52,34.14,17.24,17.63,19.40,15.26,20.78,17.52,21.82,22.60
2024-03-10 00:18:42,42.48,41.22,38.19,47.95,33.13,40.80,30.40,34.16,17.34,17.74,19.40,15.12,20.80,17.58,21.77,22.47
2024-03-10 00:20:47,42.12,40.84,38.21,48.39,33.02,40.66,30.26,34.49,17.46,17.87,19.40,15.05,20.81,17.60,21.92,22.32
2024-03-10 00:22:52,41.91,40.54,38.23,49.02,32.87,40.44,30.37,34.79,17.45,17.90,19.41,15.00,20.90,17.62,21.93,22.27
2024-03-10 00:24:57,43.73,42.26,41.93,54.95,33.36,41.21,34.13,38.64,17.14,17.57,19.32,15.17,20.87,17.61,21.92,22.34
2024-03-10 00:27:02,45.68,44.11,42.43,53.24,34.39,42.48,34.17,38.06,16.84,17.34,19.30,15.59,20.81,17.60,21.93,22.72
2024-03-10 00:29:07,45.45,43.83,40.64,50.18,34.38,42.44,32.38,35.90,16.80,17.33,19.28,15.55,20.80,17.53,21.78,22.72
2024-03-10 00:31:12,44.71,43.03,39.56,48.98,33.93,41.92,31.52,35.04,16.79,17.32,19.22,15.35,20.80,17.50,21.70,22.57
2024-03-10 00:33:17,44.86,43.17,39.17,48.85,33.62,41.63,30.95,34.72,16.52,17.05,19.17,15.09,20.77,17.45,21.70,22.46
